CODIGO ICCS;TIPO;PRESUNTO DELITO;TIPO DE ARMA;FECHA;HORA;GENERO;EDAD;NACIONALIDAD;ETNIA;PROVINCIA;CANTON;LATITUD;LONGITUD
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-13;20:30:00;HOMBRE;22;ECUATORIANO;SE DESCONOCE;SANTA ELENA;SANTA ELENA;-2.229449;-80.846581
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-14;05:15:00;HOMBRE;24;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.263639736;-79.168008742
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-16;18:15:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.706493;-80.249351
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-05-16;00:10:00;HOMBRE;20;ECUATORIANO;MESTIZO/A;MANABI;MANTA;-0.99927818;-80.73556905
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-05-16;13:30:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.23496;-79.9447
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-05-16;13:30:00;MUJER;17;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.23496;-79.9447
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-05-17;04:30:00;HOMBRE;38;ECUATORIANO;MESTIZO/A;GUAYAS;EL TRIUNFO;-2.331324;-79.391747
1010101;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-17;17:20:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.2336603;-79.1687702
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-05-18;18:00:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;MANABI;MANTA;-0.95623;-80.70933
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-05-18;22:30:00;HOMBRE;24;ECUATORIANO;SE DESCONOCE;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.264094729;-79.195327163
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-18;16:30:00;HOMBRE;37;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.124801746;-78.358912468
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-18;22:30:00;HOMBRE;17;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.264067907;-79.195284247
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-18;22:30:00;MUJER;18;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.264057178;-79.195343256
1010101;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-18;19:45:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.264001272;-79.167936444
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-19;16:30:00;HOMBRE;23;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.271697255;-79.182518141
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-19;11:00:00;HOMBRE;54;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;PICHINCHA;QUITO;-0.2208257;-78.512228595
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-19;15:00:00;HOMBRE;24;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.05169215;-79.944184266
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-05-19;11:00:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.258552784;-79.181179102
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-19;15:00:00;HOMBRE;38;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.278139288;-79.189834552
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-19;15:00:00;MUJER;33;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.27807134;-79.189877548
1010101;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-19;19:00:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.263923069;-79.168075919
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-19;00:05:00;HOMBRE;49;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.229549;-79.92013
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-20;07:30:00;HOMBRE;20;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.226161014;-79.192848802
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-20;16:30:00;HOMBRE;32;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.229195;-79.89835
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-05-20;10:45:00;HOMBRE;25;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;TUNGURAHUA;AMBATO;-1.2720033;-78.6255085
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-05-20;10:45:00;HOMBRE;21;VENEZOLANO;MESTIZO/A;TUNGURAHUA;AMBATO;-1.2720033;-78.6255085
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-20;22:00:00;HOMBRE;29;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.244711015;-79.197065234
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-21;18:00:00;HOMBRE;20;ECUATORIANO;MESTIZO/A;TUNGURAHUA;AMBATO;-1.2665942;-78.5814701
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-05-21;16:30:00;HOMBRE;16;ECUATORIANO;MESTIZO/A;PICHINCHA;CAYAMBE;0.067658707;-78.137801886
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-21;18:00:00;HOMBRE;24;ECUATORIANO;MESTIZO/A;TUNGURAHUA;AMBATO;-1.2653487;-78.5817509
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-21;18:00:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;TUNGURAHUA;AMBATO;-1.2665942;-78.5814701
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-21;16:30:00;HOMBRE;17;ECUATORIANO;MESTIZO/A;PICHINCHA;CAYAMBE;0.067690893;-78.13780725
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-21;18:00:00;HOMBRE;19;ECUATORIANO;MESTIZO/A;TUNGURAHUA;AMBATO;-1.2665942;-78.5814701
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-21;16:30:00;HOMBRE;19;ECUATORIANO;MESTIZO/A;PICHINCHA;CAYAMBE;0.067564829;-78.137834072
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-21;16:00:00;HOMBRE;34;ECUATORIANO;MESTIZO/A;GUAYAS;NARANJITO;-2.167645;-79.4620131
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-05-21;21:40:00;HOMBRE;31;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.209772321;-79.941013455
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-05-23;16:00:00;HOMBRE;24;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-0.9477391;-79.4261166
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-23;20:00:00;MUJER;29;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.08642125;-79.995841581
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-23;20:00:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.08642125;-79.995841581
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-05-23;18:00:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.200386;-79.881593
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-23;16:00:00;HOMBRE;48;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-0.955797;-79.4235844
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-23;16:00:00;HOMBRE;38;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-0.9477391;-79.4261166
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-23;20:00:00;HOMBRE;42;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.08642125;-79.995841581
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-23;16:00:00;MUJER;24;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-0.955797;-79.4235844
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-24;02:30:00;HOMBRE;24;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.0887109;-79.9174762
2022102;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-24;20:30:00;HOMBRE;31;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.236942661;-80.084967613
2022102;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-24;20:45:00;HOMBRE;34;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.2362426;-80.0772213
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-05-24;02:30:00;HOMBRE;24;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.0887109;-79.9174762
2022102;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-24;20:20:00;HOMBRE;20;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.2362426;-80.0772213
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-24;03:00:00;MUJER;35;ECUATORIANO;MESTIZO/A;LOJA;LOJA;-3.953078753;-79.252152443
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-24;03:00:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;LOJA;LOJA;-3.953250006;-79.252281189
2022102;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-24;20:30:00;HOMBRE;41;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.241221874;-80.087370872
2022102;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-24;20:15:00;HOMBRE;27;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2.2362426;-80.0772213
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-24;01:30:00;MUJER;18;ECUATORIANO;SHUAR;LOJA;LOJA;-3.965109186;-79.250221252
2022101;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-24;15:20:00;MUJER;32;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.215944975;-78.502732515
2022102;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-24;20:30:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.240707283;-80.087542534
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-25;20:30:00;HOMBRE;32;VENEZOLANO;MESTIZO/A;ZAMORA CHINCHIPE;EL PANGUI;-3.631074063;-78.590472937
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-25;15:00:00;HOMBRE;25;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2.0762911;-79.9401228
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-25;20:30:00;HOMBRE;32;VENEZOLANO;MESTIZO/A;ZAMORA CHINCHIPE;EL PANGUI;-3.631084771;-78.590483665
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-25;13:00:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;GUAYAS;DAULE;-1.855387;-79.978889
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-05-25;11:00:00;HOMBRE;24;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.165296685;-78.499535322
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-25;15:00:00;HOMBRE;20;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2.075817745;-79.940471649
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-25;13:00:00;HOMBRE;37;ECUATORIANO;MESTIZO/A;MANABI;JIPIJAPA;-1.359308533;-80.584115982
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-25;15:00:00;MUJER;25;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2.0762911;-79.9401228
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-26;22:00:00;HOMBRE;20;ECUATORIANO;SE DESCONOCE;GUAYAS;PLAYAS;-2.635682;-80.39458
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-26;09:45:00;HOMBRE;0;VENEZOLANO;MESTIZO/A;ZAMORA CHINCHIPE;YANTZAZA;-3.832410472;-78.76267612
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-26;19:30:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.2468625;-79.9066407
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-27;22:30:00;MUJER;37;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.132381399;-79.893629551
1032202;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-27;11:45:00;HOMBRE;51;ECUATORIANO;MONTUBIO/A;GALAPAGOS;SANTA CRUZ;-0.748307413;-90.313544869
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-05-28;18:30:00;HOMBRE;16;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.204186249;-78.382612467
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-28;18:00:00;HOMBRE;33;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.133139045;-79.99353201
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-28;12:00:00;HOMBRE;37;ECUATORIANO;MESTIZO/A;MANABI;SAN VICENTE;-0.462619114;-80.457098827
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-05-29;19:00:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;MANABI;MONTECRISTI;-1.1127233;-80.580248
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-05-29;19:00:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;MANABI;MONTECRISTI;-1.10764351;-80.585446358
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-29;18:05:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;IMBABURA;IBARRA;0.349323425;-78.124971538
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-05-29;19:00:00;HOMBRE;29;ECUATORIANO;MESTIZO/A;MANABI;MONTECRISTI;-1.1127233;-80.580248
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-05-29;19:00:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;MANABI;MONTECRISTI;-1.1127233;-80.580248
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-05-29;17:30:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;MANABI;PEDERNALES;0.0761807;-80.0523804
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-05-29;19:00:00;HOMBRE;23;ECUATORIANO;MESTIZO/A;MANABI;MONTECRISTI;-1.1127233;-80.580248
1010902;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-29;15:00:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;AZUAY;CAMILO PONCE ENRIQUEZ;-3.0618263;-79.745099
1010902;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-29;15:00:00;HOMBRE;34;ECUATORIANO;MESTIZO/A;AZUAY;CAMILO PONCE ENRIQUEZ;-3.0618263;-79.745099
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-05-30;18:30:00;HOMBRE;33;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;ESMERALDAS;ESMERALDAS;0.9604353;-79.6469334
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-30;18:45:00;HOMBRE;32;ECUATORIANO;MESTIZO/A;ESMERALDAS;ESMERALDAS;0.9605282;-79.646296
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-30;03:00:00;HOMBRE;18;ECUATORIANO;MONTUBIO/A;GUAYAS;GUAYAQUIL;-2.188701994;-79.958093421
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-30;13:30:00;MUJER;30;ECUATORIANO;MONTUBIO/A;LOS RIOS;QUEVEDO;-1.0466202;-79.4692075
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-30;13:30:00;MUJER;22;ECUATORIANO;MONTUBIO/A;LOS RIOS;QUEVEDO;-1.0475136;-79.4665225
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-30;03:00:00;HOMBRE;21;ECUATORIANO;MONTUBIO/A;GUAYAS;GUAYAQUIL;-2.188283575;-79.958264923
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-31;20:30:00;HOMBRE;23;VENEZOLANO;MESTIZO/A;MANABI;CHONE;-0.695058;-80.083261
1010101;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-31;12:00:00;HOMBRE;54;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.087498988;-78.438692093
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-31;23:00:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.0962833;-79.9360893
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-05-31;20:30:00;HOMBRE;30;VENEZOLANO;MESTIZO/A;MANABI;CHONE;-0.695058;-80.083261
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-31;14:45:00;HOMBRE;34;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.251206007;-78.540605307
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-31;23:15:00;HOMBRE;38;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.134251;-79.901947
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-05-31;15:10:00;HOMBRE;26;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;GUAYAS;GUAYAQUIL;-2.05170421;-79.944171021
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-31;23:45:00;HOMBRE;28;ECUATORIANO;MESTIZO/A;GUAYAS;DURAN;-2.16805;-79.794293
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-31;17:30:00;HOMBRE;37;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.250626655;-78.538309336
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-31;23:30:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.088091;-79.92141
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-31;23:15:00;HOMBRE;34;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.1337646;-79.9024527
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-31;23:00:00;HOMBRE;35;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.0962833;-79.9360893
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-05-31;07:00:00;HOMBRE;37;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.295259243;-79.215791874
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-06-01;16:30:00;HOMBRE;27;ECUATORIANO;SE DESCONOCE;ESMERALDAS;ESMERALDAS;0.9272839;-79.6734985
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-06-01;16:30:00;HOMBRE;30;ECUATORIANO;MESTIZO/A;IMBABURA;IBARRA;0.3646032;-78.1199719
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-06-01;17:00:00;HOMBRE;19;ECUATORIANO;MESTIZO/A;GUAYAS;SAN JACINTO DE YAGUACHI;-2.0996382;-79.690904
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-06-01;06:30:00;HOMBRE;23;ECUATORIANO;MESTIZO/A;ORELLANA;LA JOYA DE LOS SACHAS;-0.086008566;-76.986264072
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-06-01;16:30:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;IMBABURA;IBARRA;0.3646032;-78.1199719
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-06-01;16:30:00;HOMBRE;30;ECUATORIANO;MESTIZO/A;IMBABURA;IBARRA;0.3646032;-78.1199719
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-06-01;12:00:00;HOMBRE;23;ECUATORIANO;MESTIZO/A;MANABI;MANTA;-0.941961;-80.731921
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-06-01;12:30:00;HOMBRE;32;ECUATORIANO;MESTIZO/A;SUCUMBIOS;SHUSHUFINDI;-0.186837823;-76.648178101
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-06-01;15:00:00;HOMBRE;25;ECUATORIANO;MESTIZO/A;MANABI;MANTA;-0.965333;-80.707314
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-06-01;06:30:00;MUJER;21;ECUATORIANO;MESTIZO/A;ORELLANA;LA JOYA DE LOS SACHAS;-0.086078944;-76.986206938
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-06-01;06:30:00;HOMBRE;23;ECUATORIANO;MESTIZO/A;ORELLANA;LA JOYA DE LOS SACHAS;-0.086040302;-76.986187716
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-06-01;03:30:00;HOMBRE;46;ECUATORIANO;MESTIZO/A;GUAYAS;EMPALME;-1.0080321;-79.5761767
